#format table ## [WaveView Analyzer] saved 23:38:22 Fri Jan  2 2015
TIME ,v(fgnd):ptubes=1 ,v(fgnd):ptubes=2 ,v(fgnd):ptubes=3 ,v(fgnd):ptubes=4 ,v(fgnd):ptubes=5 ,v(fgnd):ptubes=6 ,v(fgnd):ptubes=7 ,v(fgnd):ptubes=8 ,v(fgnd):ptubes=9 ,v(fgnd):ptubes=10 ,v(fgnd):ptubes=11 ,v(fgnd):ptubes=12 ,v(fgnd):ptubes=13 ,v(fgnd):ptubes=14 ,v(fgnd):ptubes=15 ,v(fgnd):ptubes=16 ,v(fgnd):ptubes=17 ,v(fgnd):ptubes=18 ,v(fgnd):ptubes=19 ,v(fgnd):ptubes=20 ,v(fgnd):ptubes=21 ,v(fgnd):ptubes=22 ,v(fgnd):ptubes=23 ,v(fgnd):ptubes=24 ,v(fgnd):ptubes=25 ,v(fgnd):ptubes=26 ,v(fgnd):ptubes=27 ,v(fgnd):ptubes=28 ,v(fgnd):ptubes=29 ,v(fgnd):ptubes=30 ,v(fgnd):ptubes=31 ,v(fgnd):ptubes=32 ,v(fgnd):ptubes=33 ,v(fgnd):ptubes=34 ,v(fgnd):ptubes=35 ,v(fgnd):ptubes=36 ,v(fgnd):ptubes=37 ,v(fgnd):ptubes=38 ,v(fgnd):ptubes=39 ,v(fgnd):ptubes=40 ,v(fgnd):ptubes=41 ,v(fgnd):ptubes=42 ,v(fgnd):ptubes=43 ,v(fgnd):ptubes=44 ,v(fgnd):ptubes=45 ,v(fgnd):ptubes=46 ,v(fgnd):ptubes=47 ,v(fgnd):ptubes=48 ,v(fgnd):ptubes=49 ,v(fgnd):ptubes=50 
 4.1210238E-12 , 1.8220342E-01 , 1.4356113E-01 , 1.1641146E-01 , 9.7837237E-02 , 8.4415831E-02 , 7.4176969E-02 , 6.6097002E-02 , 5.9569908E-02 , 5.4152737E-02 , 4.9604910E-02 , 4.5740579E-02 , 4.2424466E-02 , 3.9540301E-02 , 3.7007921E-02 , 3.4769114E-02 , 3.2776626E-02 , 3.0992666E-02 , 2.9386725E-02 , 2.7957288E-02 , 2.6632157E-02 , 2.5420228E-02 , 2.4309358E-02 , 2.3284670E-02 , 2.2339940E-02 , 2.1489690E-02 , 2.0701919E-02 , 1.9969687E-02 , 1.9287380E-02 , 1.8649754E-02 , 1.8045276E-02 , 1.7485339E-02 , 1.6958847E-02 , 1.6463088E-02 , 1.5995372E-02 , 1.5560792E-02 , 1.5148998E-02 , 1.4758288E-02 , 1.4387009E-02 , 1.4033813E-02 , 1.3697516E-02 , 1.3376859E-02 , 1.3070112E-02 , 1.2777689E-02 , 1.2497988E-02 , 1.2230201E-02 , 1.1973666E-02 , 1.1727601E-02 , 1.1491881E-02 , 1.1264758E-02 , 1.1046388E-02 
 4.1234464E-12 , 1.8223545E-01 , 1.4357401E-01 , 1.1641606E-01 , 9.7836987E-02 , 8.4413943E-02 , 7.4173596E-02 , 6.6092266E-02 , 5.9564300E-02 , 5.4146839E-02 , 4.9599062E-02 , 4.5734797E-02 , 4.2418809E-02 , 3.9534498E-02 , 3.7001952E-02 , 3.4763039E-02 , 3.2770491E-02 , 3.0986507E-02 , 2.9380566E-02 , 2.7951271E-02 , 2.6626055E-02 , 2.5414050E-02 , 2.4303133E-02 , 2.3278397E-02 , 2.2333642E-02 , 2.1483555E-02 , 2.0695944E-02 , 1.9963865E-02 , 1.9281705E-02 , 1.8644219E-02 , 1.8039829E-02 , 1.7480021E-02 , 1.6953649E-02 , 1.6458008E-02 , 1.5998545E-02 , 1.5563885E-02 , 1.5152017E-02 , 1.4761237E-02 , 1.4389892E-02 , 1.4036634E-02 , 1.3700277E-02 , 1.3379564E-02 , 1.3072768E-02 , 1.2780293E-02 , 1.2500544E-02 , 1.2232710E-02 , 1.1976132E-02 , 1.1730024E-02 , 1.1494261E-02 , 1.1267099E-02 , 1.1048692E-02 
 4.1260654E-12 , 1.8227007E-01 , 1.4358792E-01 , 1.1642102E-01 , 9.7836717E-02 , 8.4411902E-02 , 7.4169950E-02 , 6.6087146E-02 , 5.9558238E-02 , 5.4140463E-02 , 4.9592739E-02 , 4.5728546E-02 , 4.2412693E-02 , 3.9528224E-02 , 3.6995498E-02 , 3.4756471E-02 , 3.2763859E-02 , 3.0979848E-02 , 2.9373909E-02 , 2.7944768E-02 , 2.6619458E-02 , 2.5407371E-02 , 2.4296402E-02 , 2.3271614E-02 , 2.2326834E-02 , 2.1476922E-02 , 2.0689484E-02 , 1.9957571E-02 , 1.9275570E-02 , 1.8638235E-02 , 1.8033940E-02 , 1.7474272E-02 , 1.6948029E-02 , 1.6461530E-02 , 1.6001974E-02 , 1.5567228E-02 , 1.5155280E-02 , 1.4764424E-02 , 1.4393009E-02 , 1.4039683E-02 , 1.3703263E-02 , 1.3382489E-02 , 1.3075639E-02 , 1.2783109E-02 , 1.2503307E-02 , 1.2235423E-02 , 1.1978797E-02 , 1.1732644E-02 , 1.1496833E-02 , 1.1269630E-02 , 1.1051183E-02 
 4.1289910E-12 , 1.8230876E-01 , 1.4360347E-01 , 1.1642657E-01 , 9.7836415E-02 , 8.4409622E-02 , 7.4165876E-02 , 6.6081426E-02 , 5.9551466E-02 , 5.4133341E-02 , 4.9585677E-02 , 4.5721562E-02 , 4.2405861E-02 , 3.9521215E-02 , 3.6988289E-02 , 3.4749134E-02 , 3.2756450E-02 , 3.0972409E-02 , 2.9366472E-02 , 2.7937502E-02 , 2.6612088E-02 , 2.5399911E-02 , 2.4288884E-02 , 2.3264038E-02 , 2.2319230E-02 , 2.1469513E-02 , 2.0682268E-02 , 1.9950540E-02 , 1.9268717E-02 , 1.8631551E-02 , 1.8027362E-02 , 1.7467849E-02 , 1.6952073E-02 , 1.6465464E-02 , 1.6005806E-02 , 1.5570964E-02 , 1.5158925E-02 , 1.4767984E-02 , 1.4396491E-02 , 1.4043090E-02 , 1.3706597E-02 , 1.3385756E-02 , 1.3078846E-02 , 1.2786254E-02 , 1.2506394E-02 , 1.2238453E-02 , 1.1981775E-02 , 1.1735570E-02 , 1.1499707E-02 , 1.1272457E-02 , 1.1053966E-02 
 4.1320684E-12 , 1.8234944E-01 , 1.4361982E-01 , 1.1643240E-01 , 9.7836098E-02 , 8.4407223E-02 , 7.4161592E-02 , 6.6075410E-02 , 5.9544343E-02 , 5.4125848E-02 , 4.9578248E-02 , 4.5714217E-02 , 4.2398675E-02 , 3.9513843E-02 , 3.6980705E-02 , 3.4741417E-02 , 3.2748657E-02 , 3.0964584E-02 , 2.9358649E-02 , 2.7929860E-02 , 2.6604336E-02 , 2.5392063E-02 , 2.4280976E-02 , 2.3256069E-02 , 2.2311230E-02 , 2.1461719E-02 , 2.0674677E-02 , 1.9943144E-02 , 1.9261509E-02 , 1.8624519E-02 , 1.8020442E-02 , 1.7472225E-02 , 1.6956325E-02 , 1.6469601E-02 , 1.6009836E-02 , 1.5574892E-02 , 1.5162759E-02 , 1.4771729E-02 , 1.4400154E-02 , 1.4046673E-02 , 1.3710105E-02 , 1.3389192E-02 , 1.3082219E-02 , 1.2789563E-02 , 1.2509641E-02 , 1.2241641E-02 , 1.1984907E-02 , 1.1738648E-02 , 1.1502730E-02 , 1.1275431E-02 , 1.1056892E-02 
 4.1389821E-12 , 1.8244086E-01 , 1.4365656E-01 , 1.1644551E-01 , 9.7835385E-02 , 8.4401835E-02 , 7.4151966E-02 , 6.6061893E-02 , 5.9528340E-02 , 5.4109017E-02 , 4.9561558E-02 , 4.5697714E-02 , 4.2382530E-02 , 3.9497281E-02 , 3.6963668E-02 , 3.4724079E-02 , 3.2731149E-02 , 3.0947005E-02 , 2.9341073E-02 , 2.7912690E-02 , 2.6586920E-02 , 2.5374432E-02 , 2.4263209E-02 , 2.3238165E-02 , 2.2293258E-02 , 2.1444210E-02 , 2.0657624E-02 , 1.9926528E-02 , 1.9245314E-02 , 1.8608723E-02 , 1.8030571E-02 , 1.7482055E-02 , 1.6965880E-02 , 1.6478897E-02 , 1.6018890E-02 , 1.5583719E-02 , 1.5171373E-02 , 1.4780143E-02 , 1.4408382E-02 , 1.4054722E-02 , 1.3717986E-02 , 1.3396912E-02 , 1.3089798E-02 , 1.2796996E-02 , 1.2516935E-02 , 1.2248803E-02 , 1.1991944E-02 , 1.1745563E-02 , 1.1509521E-02 , 1.1282112E-02 , 1.1063468E-02 
 4.1426697E-12 , 1.8248961E-01 , 1.4367616E-01 , 1.1645250E-01 , 9.7835004E-02 , 8.4398962E-02 , 7.4146832E-02 , 6.6054684E-02 , 5.9519804E-02 , 5.4100039E-02 , 4.9552656E-02 , 4.5688912E-02 , 4.2373919E-02 , 3.9488447E-02 , 3.6954581E-02 , 3.4714831E-02 , 3.2721810E-02 , 3.0937628E-02 , 2.9331699E-02 , 2.7903533E-02 , 2.6577631E-02 , 2.5365029E-02 , 2.4253732E-02 , 2.3228616E-02 , 2.2283673E-02 , 2.1434871E-02 , 2.0648529E-02 , 1.9917665E-02 , 1.9236676E-02 , 1.8614343E-02 , 1.8035974E-02 , 1.7487299E-02 , 1.6970976E-02 , 1.6483855E-02 , 1.6023719E-02 , 1.5588427E-02 , 1.5175968E-02 , 1.4784631E-02 , 1.4412771E-02 , 1.4059016E-02 , 1.3722189E-02 , 1.3401030E-02 , 1.3093840E-02 , 1.2800960E-02 , 1.2520825E-02 , 1.2252622E-02 , 1.1995697E-02 , 1.1749251E-02 , 1.1513143E-02 , 1.1285675E-02 , 1.1066975E-02 
 4.1466210E-12 , 1.8254185E-01 , 1.4369716E-01 , 1.1646000E-01 , 9.7834597E-02 , 8.4395882E-02 , 7.4141331E-02 , 6.6046959E-02 , 5.9510658E-02 , 5.4090419E-02 , 4.9543117E-02 , 4.5679481E-02 , 4.2364692E-02 , 3.9478982E-02 , 3.6944844E-02 , 3.4704923E-02 , 3.2711804E-02 , 3.0927581E-02 , 2.9321655E-02 , 2.7893720E-02 , 2.6567678E-02 , 2.5354952E-02 , 2.4243578E-02 , 2.3218383E-02 , 2.2273401E-02 , 2.1424864E-02 , 2.0638783E-02 , 1.9908169E-02 , 1.9242899E-02 , 1.8620364E-02 , 1.8041762E-02 , 1.7492917E-02 , 1.6976437E-02 , 1.6489168E-02 , 1.6028894E-02 , 1.5593472E-02 , 1.5180891E-02 , 1.4789439E-02 , 1.4417473E-02 , 1.4063616E-02 , 1.3726693E-02 , 1.3405442E-02 , 1.3098172E-02 , 1.2805208E-02 , 1.2524994E-02 , 1.2256715E-02 , 1.1999718E-02 , 1.1753203E-02 , 1.1517024E-02 , 1.1289494E-02 , 1.1070733E-02 
 4.1510298E-12 , 1.8260015E-01 , 1.4372058E-01 , 1.1646836E-01 , 9.7834142E-02 , 8.4392447E-02 , 7.4135193E-02 , 6.6038339E-02 , 5.9500453E-02 , 5.4079686E-02 , 4.9532474E-02 , 4.5668957E-02 , 4.2354397E-02 , 3.9468420E-02 , 3.6933980E-02 , 3.4693866E-02 , 3.2700640E-02 , 3.0916371E-02 , 2.9310448E-02 , 2.7882771E-02 , 2.6556572E-02 , 2.5343710E-02 , 2.4232249E-02 , 2.3206966E-02 , 2.2261941E-02 , 2.1413698E-02 , 2.0627908E-02 , 1.9915354E-02 , 1.9249842E-02 , 1.8627083E-02 , 1.8048222E-02 , 1.7499186E-02 , 1.6982530E-02 , 1.6495096E-02 , 1.6034667E-02 , 1.5599101E-02 , 1.5186384E-02 , 1.4794804E-02 , 1.4422720E-02 , 1.4068749E-02 , 1.3731718E-02 , 1.3410365E-02 , 1.3103004E-02 , 1.2809948E-02 , 1.2529645E-02 , 1.2261282E-02 , 1.2004205E-02 , 1.1757613E-02 , 1.1521355E-02 , 1.1293754E-02 , 1.1074926E-02 
 4.1559234E-12 , 1.8266485E-01 , 1.4374659E-01 , 1.1647763E-01 , 9.7833637E-02 , 8.4388633E-02 , 7.4128380E-02 , 6.6028772E-02 , 5.9489126E-02 , 5.4067772E-02 , 4.9520660E-02 , 4.5657277E-02 , 4.2342970E-02 , 3.9456697E-02 , 3.6921921E-02 , 3.4681594E-02 , 3.2688247E-02 , 3.0903928E-02 , 2.9298008E-02 , 2.7870619E-02 , 2.6544245E-02 , 2.5331230E-02 , 2.4219673E-02 , 2.3194294E-02 , 2.2249220E-02 , 2.1401305E-02 , 2.0636177E-02 , 1.9923329E-02 , 1.9257548E-02 , 1.8634541E-02 , 1.8055391E-02 , 1.7506144E-02 , 1.6989293E-02 , 1.6501676E-02 , 1.6041076E-02 , 1.5605348E-02 , 1.5192481E-02 , 1.4800760E-02 , 1.4428545E-02 , 1.4074447E-02 , 1.3737296E-02 , 1.3415829E-02 , 1.3108369E-02 , 1.2815209E-02 , 1.2534808E-02 , 1.2266351E-02 , 1.2009186E-02 , 1.1762507E-02 , 1.1526162E-02 , 1.1298483E-02 , 1.1079580E-02 
 4.1615457E-12 , 1.8273918E-01 , 1.4377647E-01 , 1.1648829E-01 , 9.7833057E-02 , 8.4384251E-02 , 7.4120552E-02 , 6.6017780E-02 , 5.9476112E-02 , 5.4054084E-02 , 4.9507088E-02 , 4.5643857E-02 , 4.2329841E-02 , 3.9443228E-02 , 3.6908067E-02 , 3.4667495E-02 , 3.2674009E-02 , 3.0889633E-02 , 2.9283715E-02 , 2.7856656E-02 , 2.6530082E-02 , 2.5316893E-02 , 2.4205225E-02 , 2.3179734E-02 , 2.2234606E-02 , 2.1411177E-02 , 2.0645678E-02 , 1.9932491E-02 , 1.9266402E-02 , 1.8643109E-02 , 1.8063628E-02 , 1.7514139E-02 , 1.6997063E-02 , 1.6509235E-02 , 1.6048439E-02 , 1.5612526E-02 , 1.5199486E-02 , 1.4807602E-02 , 1.4435236E-02 , 1.4080993E-02 , 1.3743704E-02 , 1.3422107E-02 , 1.3114532E-02 , 1.2821254E-02 , 1.2540739E-02 , 1.2272175E-02 , 1.2014908E-02 , 1.1768130E-02 , 1.1531684E-02 , 1.1303916E-02 , 1.1084927E-02 
 4.1766196E-12 , 1.8293849E-01 , 1.4385657E-01 , 1.1651687E-01 , 9.7831502E-02 , 8.4372504E-02 , 7.4099565E-02 , 6.5988310E-02 , 5.9441221E-02 , 5.4017386E-02 , 4.9470699E-02 , 4.5607876E-02 , 4.2294641E-02 , 3.9407118E-02 , 3.6870921E-02 , 3.4629694E-02 , 3.2635837E-02 , 3.0851305E-02 , 2.9245397E-02 , 2.7819222E-02 , 2.6492111E-02 , 2.5278453E-02 , 2.4166488E-02 , 2.3140699E-02 , 2.2262174E-02 , 2.1437647E-02 , 2.0671149E-02 , 1.9957056E-02 , 1.9290140E-02 , 1.8666081E-02 , 1.8085713E-02 , 1.7535572E-02 , 1.7017895E-02 , 1.6529503E-02 , 1.6068179E-02 , 1.5631771E-02 , 1.5218267E-02 , 1.4825946E-02 , 1.4453176E-02 , 1.4098544E-02 , 1.3760886E-02 , 1.3438939E-02 , 1.3131055E-02 , 1.2837460E-02 , 1.2556642E-02 , 1.2287789E-02 , 1.2030250E-02 , 1.1783207E-02 , 1.1546491E-02 , 1.1318483E-02 , 1.1099263E-02 
 4.1934988E-12 , 1.8316166E-01 , 1.4394627E-01 , 1.1654888E-01 , 9.7829761E-02 , 8.4359350E-02 , 7.4076065E-02 , 6.5955310E-02 , 5.9402150E-02 , 5.3976293E-02 , 4.9429951E-02 , 4.5567587E-02 , 4.2255225E-02 , 3.9366682E-02 , 3.6829327E-02 , 3.4587365E-02 , 3.2593092E-02 , 3.0808387E-02 , 2.9202488E-02 , 2.7777305E-02 , 2.6449592E-02 , 2.5235410E-02 , 2.4123112E-02 , 2.3173236E-02 , 2.2293045E-02 , 2.1467287E-02 , 2.0699670E-02 , 1.9984563E-02 , 1.9316721E-02 , 1.8691805E-02 , 1.8110442E-02 , 1.7559573E-02 , 1.7041222E-02 , 1.6552198E-02 , 1.6090284E-02 , 1.5653321E-02 , 1.5239297E-02 , 1.4846487E-02 , 1.4473265E-02 , 1.4118196E-02 , 1.3780126E-02 , 1.3457787E-02 , 1.3149558E-02 , 1.2855607E-02 , 1.2574450E-02 , 1.2305273E-02 , 1.2047429E-02 , 1.1800089E-02 , 1.1563071E-02 , 1.1334794E-02 , 1.1115317E-02 
 4.2111089E-12 , 1.8339449E-01 , 1.4403985E-01 , 1.1658227E-01 , 9.7827945E-02 , 8.4345626E-02 , 7.4051548E-02 , 6.5920881E-02 , 5.9361388E-02 , 5.3933420E-02 , 4.9387440E-02 , 4.5525553E-02 , 4.2214102E-02 , 3.9324496E-02 , 3.6785932E-02 , 3.4543203E-02 , 3.2548497E-02 , 3.0763610E-02 , 2.9157723E-02 , 2.7733572E-02 , 2.6405232E-02 , 2.5190502E-02 , 2.4136297E-02 , 2.3207183E-02 , 2.2325252E-02 , 2.1498210E-02 , 2.0729427E-02 , 2.0013260E-02 , 1.9344453E-02 , 1.8718642E-02 , 1.8136242E-02 , 1.7584613E-02 , 1.7065558E-02 , 1.6575876E-02 , 1.6113346E-02 , 1.5675804E-02 , 1.5261238E-02 , 1.4867918E-02 , 1.4494223E-02 , 1.4138700E-02 , 1.3800198E-02 , 1.3477451E-02 , 1.3168862E-02 , 1.2874539E-02 , 1.2593029E-02 , 1.2323514E-02 , 1.2065352E-02 , 1.1817702E-02 , 1.1580369E-02 , 1.1351811E-02 , 1.1132065E-02 
 4.2302464E-12 , 1.8364752E-01 , 1.4414154E-01 , 1.1661855E-01 , 9.7825971E-02 , 8.4330712E-02 , 7.4024903E-02 , 6.5883466E-02 , 5.9317091E-02 , 5.3886829E-02 , 4.9341241E-02 , 4.5479873E-02 , 4.2169413E-02 , 3.9278651E-02 , 3.6738773E-02 , 3.4495211E-02 , 3.2500034E-02 , 3.0714950E-02 , 2.9109074E-02 , 2.7686046E-02 , 2.6357025E-02 , 2.5206539E-02 , 2.4150627E-02 , 2.3244074E-02 , 2.2360253E-02 , 2.1531815E-02 , 2.0761764E-02 , 2.0044447E-02 , 1.9374590E-02 , 1.8747807E-02 , 1.8164280E-02 , 1.7611825E-02 , 1.7092006E-02 , 1.6601608E-02 , 1.6138408E-02 , 1.5700237E-02 , 1.5285082E-02 , 1.4891208E-02 , 1.4516999E-02 , 1.4160982E-02 , 1.3822012E-02 , 1.3498820E-02 , 1.3189840E-02 , 1.2895114E-02 , 1.2613219E-02 , 1.2343337E-02 , 1.2084830E-02 , 1.1836843E-02 , 1.1599167E-02 , 1.1370305E-02 , 1.1150266E-02 
 4.2510218E-12 , 1.8392221E-01 , 1.4425194E-01 , 1.1665794E-01 , 9.7823828E-02 , 8.4314521E-02 , 7.3995979E-02 , 6.5842849E-02 , 5.9269002E-02 , 5.3836250E-02 , 4.9291088E-02 , 4.5430284E-02 , 4.2120899E-02 , 3.9228882E-02 , 3.6687578E-02 , 3.4443111E-02 , 3.2447423E-02 , 3.0662125E-02 , 2.9056261E-02 , 2.7634453E-02 , 2.6376536E-02 , 2.5223949E-02 , 2.4166183E-02 , 2.3284122E-02 , 2.2398250E-02 , 2.1568297E-02 , 2.0796869E-02 , 2.0078304E-02 , 1.9407307E-02 , 1.8779468E-02 , 1.8194718E-02 , 1.7641366E-02 , 1.7120718E-02 , 1.6629542E-02 , 1.6165615E-02 , 1.5726761E-02 , 1.5310967E-02 , 1.4916490E-02 , 1.4541725E-02 , 1.4185171E-02 , 1.3845693E-02 , 1.3522019E-02 , 1.3212614E-02 , 1.2917450E-02 , 1.2635138E-02 , 1.2364857E-02 , 1.2105974E-02 , 1.1857622E-02 , 1.1619574E-02 , 1.1390381E-02 , 1.1170025E-02 
 4.2644751E-12 , 1.8410008E-01 , 1.4432343E-01 , 1.1668345E-01 , 9.7822440E-02 , 8.4304037E-02 , 7.3977248E-02 , 6.5816547E-02 , 5.9237862E-02 , 5.3803498E-02 , 4.9258611E-02 , 4.5398172E-02 , 4.2089483E-02 , 3.9196654E-02 , 3.6654427E-02 , 3.4409374E-02 , 3.2413354E-02 , 3.0627918E-02 , 2.9022062E-02 , 2.7648645E-02 , 2.6389171E-02 , 2.5235222E-02 , 2.4176256E-02 , 2.3310055E-02 , 2.2422855E-02 , 2.1591921E-02 , 2.0819602E-02 , 2.0100227E-02 , 1.9428492E-02 , 1.8799970E-02 , 1.8214428E-02 , 1.7660495E-02 , 1.7139310E-02 , 1.6647630E-02 , 1.6183233E-02 , 1.5743937E-02 , 1.5327729E-02 , 1.4932862E-02 , 1.4557736E-02 , 1.4200834E-02 , 1.3861027E-02 , 1.3537041E-02 , 1.3227361E-02 , 1.2931913E-02 , 1.2649331E-02 , 1.2378793E-02 , 1.2119667E-02 , 1.1871078E-02 , 1.1632788E-02 , 1.1403382E-02 , 1.1182820E-02 
 4.2888857E-12 , 1.8442283E-01 , 1.4445315E-01 , 1.1672973E-01 , 9.7819922E-02 , 8.4285014E-02 , 7.3943263E-02 , 6.5768823E-02 , 5.9181359E-02 , 5.3744069E-02 , 4.9199683E-02 , 4.5339906E-02 , 4.2032481E-02 , 3.9138177E-02 , 3.6594274E-02 , 3.4348158E-02 , 3.2351538E-02 , 3.0565850E-02 , 2.9050173E-02 , 2.7674397E-02 , 2.6412096E-02 , 2.5255678E-02 , 2.4194533E-02 , 2.3357111E-02 , 2.2467499E-02 , 2.1634785E-02 , 2.0860849E-02 , 2.0140008E-02 , 1.9466934E-02 , 1.8837171E-02 , 1.8250191E-02 , 1.7695205E-02 , 1.7173045E-02 , 1.6680452E-02 , 1.6215200E-02 , 1.5775103E-02 , 1.5358143E-02 , 1.4962569E-02 , 1.4586788E-02 , 1.4229256E-02 , 1.3888851E-02 , 1.3564298E-02 , 1.3254120E-02 , 1.2958157E-02 , 1.2675084E-02 , 1.2404078E-02 , 1.2144511E-02 , 1.1895492E-02 , 1.1656766E-02 , 1.1426971E-02 , 1.1206036E-02 
 4.2895184E-12 , 1.8443120E-01 , 1.4445229E-01 , 1.1673093E-01 , 9.7819857E-02 , 8.4284521E-02 , 7.3942382E-02 , 6.5767586E-02 , 5.9179894E-02 , 5.3742528E-02 , 4.9198155E-02 , 4.5338395E-02 , 4.2031003E-02 , 3.9136661E-02 , 3.6592714E-02 , 3.4346572E-02 , 3.2349936E-02 , 3.0564241E-02 , 2.9050902E-02 , 2.7675065E-02 , 2.6412690E-02 , 2.5256208E-02 , 2.4195007E-02 , 2.3358331E-02 , 2.2468657E-02 , 2.1635897E-02 , 2.0861919E-02 , 2.0141039E-02 , 1.9467930E-02 , 1.8838136E-02 , 1.8251118E-02 , 1.7696104E-02 , 1.7173919E-02 , 1.6681303E-02 , 1.6216029E-02 , 1.5775910E-02 , 1.5358931E-02 , 1.4963339E-02 , 1.4587542E-02 , 1.4229992E-02 , 1.3889572E-02 , 1.3565005E-02 , 1.3254813E-02 , 1.2958838E-02 , 1.2675752E-02 , 1.2404733E-02 , 1.2145155E-02 , 1.1896125E-02 , 1.1657387E-02 , 1.1427582E-02 , 1.1206638E-02 
 4.3170402E-12 , 1.8479508E-01 , 1.4441454E-01 , 1.1678311E-01 , 9.7817018E-02 , 8.4263073E-02 , 7.3904064E-02 , 6.5713779E-02 , 5.9116190E-02 , 5.3675525E-02 , 4.9131716E-02 , 4.5272703E-02 , 4.1966735E-02 , 3.9070730E-02 , 3.6524895E-02 , 3.4277554E-02 , 3.2280240E-02 , 3.0600254E-02 , 2.9082596E-02 , 2.7704098E-02 , 2.6438537E-02 , 2.5279270E-02 , 2.4215614E-02 , 2.3411384E-02 , 2.2518992E-02 , 2.1684225E-02 , 2.0908423E-02 , 2.0185889E-02 , 1.9511271E-02 , 1.8880078E-02 , 1.8291440E-02 , 1.7735238E-02 , 1.7211954E-02 , 1.6718307E-02 , 1.6252071E-02 , 1.5811048E-02 , 1.5393221E-02 , 1.4996832E-02 , 1.4620296E-02 , 1.4262036E-02 , 1.3920943E-02 , 1.3595736E-02 , 1.3284982E-02 , 1.2988426E-02 , 1.2704787E-02 , 1.2433242E-02 , 1.2173166E-02 , 1.1923652E-02 , 1.1684421E-02 , 1.1454178E-02 , 1.1232813E-02 
 4.3306318E-12 , 1.8497479E-01 , 1.4439590E-01 , 1.1680888E-01 , 9.7815616E-02 , 8.4252480E-02 , 7.3885141E-02 , 6.5687207E-02 , 5.9084729E-02 , 5.3642436E-02 , 4.9098905E-02 , 4.5240261E-02 , 4.1934996E-02 , 3.9038171E-02 , 3.6491402E-02 , 3.4243470E-02 , 3.2300409E-02 , 3.0618039E-02 , 2.9098248E-02 , 2.7718437E-02 , 2.6451301E-02 , 2.5290660E-02 , 2.4225791E-02 , 2.3437584E-02 , 2.2543849E-02 , 2.1708091E-02 , 2.0931390E-02 , 2.0208038E-02 , 1.9532674E-02 , 1.8900791E-02 , 1.8311353E-02 , 1.7754564E-02 , 1.7230737E-02 , 1.6736582E-02 , 1.6269870E-02 , 1.5828400E-02 , 1.5410155E-02 , 1.5013372E-02 , 1.4636472E-02 , 1.4277861E-02 , 1.3936435E-02 , 1.3610913E-02 , 1.3299881E-02 , 1.3003039E-02 , 1.2719127E-02 , 1.2447320E-02 , 1.2186999E-02 , 1.1937246E-02 , 1.1697772E-02 , 1.1467312E-02 , 1.1245739E-02 
 4.3474261E-12 , 1.8519683E-01 , 1.4437287E-01 , 1.1680163E-01 , 9.7813884E-02 , 8.4239392E-02 , 7.3861760E-02 , 6.5654373E-02 , 5.9045856E-02 , 5.3601549E-02 , 4.9058363E-02 , 4.5200174E-02 , 4.1895779E-02 , 3.8997939E-02 , 3.6450017E-02 , 3.4201354E-02 , 3.2325330E-02 , 3.0640015E-02 , 2.9117589E-02 , 2.7736154E-02 , 2.6467073E-02 , 2.5304733E-02 , 2.4238366E-02 , 2.3469957E-02 , 2.2574565E-02 , 2.1737582E-02 , 2.0959768E-02 , 2.0235407E-02 , 1.9559122E-02 , 1.8926385E-02 , 1.8335958E-02 , 1.7778444E-02 , 1.7253947E-02 , 1.6759163E-02 , 1.6291864E-02 , 1.5849842E-02 , 1.5431080E-02 , 1.5033810E-02 , 1.4656460E-02 , 1.4297414E-02 , 1.3955578E-02 , 1.3629666E-02 , 1.3318291E-02 , 1.3021094E-02 , 1.2736845E-02 , 1.2464716E-02 , 1.2204092E-02 , 1.1954043E-02 , 1.1714268E-02 , 1.1483541E-02 , 1.1261711E-02 
 4.3811382E-12 , 1.8564257E-01 , 1.4432663E-01 , 1.1678706E-01 , 9.7810406E-02 , 8.4213120E-02 , 7.3814824E-02 , 6.5588464E-02 , 5.8967822E-02 , 5.3519475E-02 , 4.8976980E-02 , 4.5119706E-02 , 4.1817055E-02 , 3.8917179E-02 , 3.6366943E-02 , 3.4257737E-02 , 3.2375356E-02 , 3.0684128E-02 , 2.9156412E-02 , 2.7771718E-02 , 2.6498734E-02 , 2.5332983E-02 , 2.4263608E-02 , 2.3534944E-02 , 2.2636221E-02 , 2.1796780E-02 , 2.1016733E-02 , 2.0290345E-02 , 1.9612211E-02 , 1.8977761E-02 , 1.8385349E-02 , 1.7826379E-02 , 1.7300537E-02 , 1.6804491E-02 , 1.6336013E-02 , 1.5892882E-02 , 1.5473083E-02 , 1.5074837E-02 , 1.4696582E-02 , 1.4336666E-02 , 1.3994004E-02 , 1.3667310E-02 , 1.3355246E-02 , 1.3057338E-02 , 1.2772411E-02 , 1.2499637E-02 , 1.2238403E-02 , 1.1987761E-02 , 1.1747382E-02 , 1.1516119E-02 , 1.1293774E-02 
