#format table ## [WaveView Analyzer] saved 00:04:16 Sat Jan  3 2015
TIME ,i(vsleep):pwidth=4.3e-08 ,i(vsleep):pwidth=8.6e-08 ,i(vsleep):pwidth=1.29e-07 ,i(vsleep):pwidth=1.72e-07 ,i(vsleep):pwidth=2.15e-07 ,i(vsleep):pwidth=2.58e-07 ,i(vsleep):pwidth=3.01e-07 ,i(vsleep):pwidth=3.44e-07 ,i(vsleep):pwidth=3.87e-07 ,i(vsleep):pwidth=4.3e-07 ,i(vsleep):pwidth=4.73e-07 ,i(vsleep):pwidth=5.16e-07 ,i(vsleep):pwidth=5.59e-07 ,i(vsleep):pwidth=6.02e-07 ,i(vsleep):pwidth=6.45e-07 ,i(vsleep):pwidth=6.88e-07 ,i(vsleep):pwidth=7.31e-07 ,i(vsleep):pwidth=7.74e-07 ,i(vsleep):pwidth=8.17e-07 ,i(vsleep):pwidth=8.6e-07 ,i(vsleep):pwidth=9.03e-07 ,i(vsleep):pwidth=9.46e-07 ,i(vsleep):pwidth=9.89e-07 ,i(vsleep):pwidth=1.032e-06 ,i(vsleep):pwidth=1.075e-06 ,i(vsleep):pwidth=1.118e-06 ,i(vsleep):pwidth=1.161e-06 ,i(vsleep):pwidth=1.204e-06 ,i(vsleep):pwidth=1.247e-06 ,i(vsleep):pwidth=1.29e-06 ,i(vsleep):pwidth=1.333e-06 ,i(vsleep):pwidth=1.376e-06 ,i(vsleep):pwidth=1.419e-06 ,i(vsleep):pwidth=1.462e-06 ,i(vsleep):pwidth=1.505e-06 ,i(vsleep):pwidth=1.548e-06 ,i(vsleep):pwidth=1.591e-06 ,i(vsleep):pwidth=1.634e-06 ,i(vsleep):pwidth=1.677e-06 ,i(vsleep):pwidth=1.72e-06 ,i(vsleep):pwidth=1.763e-06 ,i(vsleep):pwidth=1.806e-06 ,i(vsleep):pwidth=1.849e-06 ,i(vsleep):pwidth=1.892e-06 ,i(vsleep):pwidth=1.935e-06 ,i(vsleep):pwidth=1.978e-06 ,i(vsleep):pwidth=2.021e-06 ,i(vsleep):pwidth=2.064e-06 ,i(vsleep):pwidth=2.107e-06 ,i(vsleep):pwidth=2.15e-06 
 2.2097503E-11 , 3.8452300E-07 , 1.0181786E-06 , 3.1900774E-06 , 3.2684153E-06 , 4.5400407E-06 , 5.9927462E-06 , 7.4359724E-06 , 8.4101187E-06 , 9.6803485E-06 , 1.0860277E-05 , 1.1889210E-05 , 1.2796269E-05 , 1.3594634E-05 , 1.4290640E-05 , 1.4890647E-05 , 1.5402014E-05 , 1.5834345E-05 , 1.6192619E-05 , 1.6486861E-05 , 1.5143655E-05 , 2.2147675E-05 , 1.7490831E-05 , 1.6466636E-05 , 1.6591463E-05 , 1.6591967E-05 , 3.4305633E-05 , 1.0142930E-05 , 2.0055854E-05 , 2.9596345E-05 , 3.3939247E-05 , 3.8223187E-05 , 3.7896089E-05 , 3.2311569E-05 , 2.5973871E-05 , 2.7792211E-05 , 2.0798743E-05 , 1.5458915E-05 , 1.9466151E-05 , 1.5229537E-05 , 3.5999980E-05 , 2.3631074E-05 , 2.4473854E-05 , 2.5845191E-05 , 2.8762029E-05 , 3.2765472E-05 , 3.0173728E-05 , 2.5531270E-05 , 2.3394820E-05 , 2.3414505E-05 , 2.4869477E-05 
 2.2097740E-11 , 3.8238007E-07 , 1.0117594E-06 , 3.1778046E-06 , 3.2709682E-06 , 4.5399187E-06 , 5.9926479E-06 , 7.4354314E-06 , 8.4113892E-06 , 9.6804970E-06 , 1.0861047E-05 , 1.1890684E-05 , 1.2798946E-05 , 1.3598954E-05 , 1.4297023E-05 , 1.4899493E-05 , 1.5413689E-05 , 1.5849206E-05 , 1.6210961E-05 , 1.6508905E-05 , 1.5206204E-05 , 2.2246806E-05 , 1.7160188E-05 , 1.6490487E-05 , 1.6621097E-05 , 1.6627109E-05 , 3.3997498E-05 , 1.0198202E-05 , 2.0112920E-05 , 2.9693056E-05 , 3.4044791E-05 , 3.8331547E-05 , 3.7848719E-05 , 3.2398023E-05 , 2.6003314E-05 , 2.7814670E-05 , 2.0278487E-05 , 1.5531362E-05 , 1.9537911E-05 , 1.5296651E-05 , 3.6003862E-05 , 2.3685761E-05 , 2.4524377E-05 , 2.5891152E-05 , 2.8801031E-05 , 3.2794724E-05 , 2.9311241E-05 , 2.4624831E-05 , 2.2444643E-05 , 2.3455494E-05 , 2.4906670E-05 
 2.2098523E-11 , 3.7532561E-07 , 9.9062764E-07 , 3.1374028E-06 , 3.2793726E-06 , 4.5395170E-06 , 5.9923242E-06 , 7.4336503E-06 , 8.4155718E-06 , 9.6809858E-06 , 1.0863581E-05 , 1.1895533E-05 , 1.2807756E-05 , 1.3613178E-05 , 1.4318035E-05 , 1.4928615E-05 , 1.5452120E-05 , 1.5898126E-05 , 1.6271342E-05 , 1.6581473E-05 , 1.5412112E-05 , 2.2573143E-05 , 1.6071722E-05 , 1.6569002E-05 , 1.6718652E-05 , 1.6742795E-05 , 3.2983125E-05 , 1.0380158E-05 , 2.0300781E-05 , 3.0011427E-05 , 3.4392241E-05 , 3.8688264E-05 , 3.7692777E-05 , 3.2682627E-05 , 2.6100241E-05 , 2.7888601E-05 , 1.8565816E-05 , 1.5769858E-05 , 1.9774142E-05 , 1.5517590E-05 , 3.6016644E-05 , 2.3865788E-05 , 2.4690699E-05 , 2.6042454E-05 , 2.8929425E-05 , 3.2891020E-05 , 2.6471957E-05 , 2.1640859E-05 , 2.2588187E-05 , 2.3590430E-05 , 2.5029109E-05 
 2.2099742E-11 , 3.6432942E-07 , 9.5768826E-07 , 3.0744263E-06 , 3.2924729E-06 , 4.5388909E-06 , 5.9918196E-06 , 7.4308740E-06 , 8.4220914E-06 , 9.6817478E-06 , 1.0867530E-05 , 1.1903093E-05 , 1.2821490E-05 , 1.3635349E-05 , 1.4350787E-05 , 1.4974010E-05 , 1.5512026E-05 , 1.5974380E-05 , 1.6365462E-05 , 1.6694590E-05 , 1.5733073E-05 , 2.3081824E-05 , 1.4375066E-05 , 1.6691388E-05 , 1.6870716E-05 , 1.6923123E-05 , 3.1401963E-05 , 1.0663782E-05 , 2.0593610E-05 , 3.0507690E-05 , 3.4933831E-05 , 3.9244302E-05 , 3.7449701E-05 , 3.3126255E-05 , 2.6251326E-05 , 2.8003843E-05 , 1.5896177E-05 , 1.6141614E-05 , 2.0142368E-05 , 1.5861981E-05 , 3.6036567E-05 , 2.4146408E-05 , 2.4949953E-05 , 2.6278299E-05 , 2.9129560E-05 , 3.3041122E-05 , 2.2046201E-05 , 2.1876887E-05 , 2.2811937E-05 , 2.3800761E-05 , 2.5219962E-05 
 2.2099803E-11 , 3.6378196E-07 , 9.5604832E-07 , 3.0712909E-06 , 3.2931252E-06 , 4.5388598E-06 , 5.9917945E-06 , 7.4307358E-06 , 8.4224160E-06 , 9.6817858E-06 , 1.0867727E-05 , 1.1903469E-05 , 1.2822174E-05 , 1.3636452E-05 , 1.4352418E-05 , 1.4976270E-05 , 1.5515008E-05 , 1.5978176E-05 , 1.6370148E-05 , 1.6700222E-05 , 1.5749053E-05 , 2.3107149E-05 , 1.4290596E-05 , 1.6697481E-05 , 1.6878287E-05 , 1.6932101E-05 , 3.1323242E-05 , 1.0677903E-05 , 2.0608189E-05 , 3.0532397E-05 , 3.4960795E-05 , 3.9271985E-05 , 3.7437599E-05 , 3.3148342E-05 , 2.6258848E-05 , 2.8009580E-05 , 1.5763265E-05 , 1.6160123E-05 , 2.0160701E-05 , 1.5879127E-05 , 3.6037559E-05 , 2.4160379E-05 , 2.4962860E-05 , 2.6290041E-05 , 2.9139524E-05 , 3.3048595E-05 , 2.2057862E-05 , 2.1888638E-05 , 2.2823076E-05 , 2.3811233E-05 , 2.5229464E-05 
 2.2100025E-11 , 3.6177981E-07 , 9.5005083E-07 , 3.0598243E-06 , 3.2955104E-06 , 4.5387458E-06 , 5.9917026E-06 , 7.4302303E-06 , 8.4236030E-06 , 9.6819245E-06 , 1.0868446E-05 , 1.1904845E-05 , 1.2824674E-05 , 1.3640489E-05 , 1.4358381E-05 , 1.4984535E-05 , 1.5525916E-05 , 1.5992060E-05 , 1.6387285E-05 , 1.6720818E-05 , 1.5807493E-05 , 2.3199768E-05 , 1.4333630E-05 , 1.6719764E-05 , 1.6905975E-05 , 1.6964934E-05 , 3.1035350E-05 , 1.0729544E-05 , 2.0661507E-05 , 3.0622755E-05 , 3.5059406E-05 , 3.9373226E-05 , 3.7393340E-05 , 3.3229116E-05 , 2.6286357E-05 , 2.8030563E-05 , 1.5277186E-05 , 1.6227811E-05 , 2.0227747E-05 , 1.5941832E-05 , 3.6041186E-05 , 2.4211473E-05 , 2.5010065E-05 , 2.6332982E-05 , 2.9175964E-05 , 3.3075925E-05 , 2.2100509E-05 , 2.1931613E-05 , 2.2863816E-05 , 2.3849529E-05 , 2.5264214E-05 
 2.2101765E-11 , 3.4609107E-07 , 9.0305482E-07 , 2.9699730E-06 , 3.3142012E-06 , 4.5378525E-06 , 5.9909827E-06 , 7.4262693E-06 , 8.4329048E-06 , 9.6830117E-06 , 1.0874081E-05 , 1.1915630E-05 , 1.2844269E-05 , 1.3672121E-05 , 1.4405111E-05 , 1.5049302E-05 , 1.5611386E-05 , 1.6100855E-05 , 1.6521570E-05 , 1.6882206E-05 , 1.6265421E-05 , 2.3925524E-05 , 1.4670847E-05 , 1.6894377E-05 , 1.7122931E-05 , 1.7222215E-05 , 2.8779439E-05 , 1.1134203E-05 , 2.1079299E-05 , 3.1330795E-05 , 3.5832115E-05 , 3.9009895E-05 , 3.7046533E-05 , 3.3862060E-05 , 2.6501916E-05 , 2.8194983E-05 , 1.1468298E-05 , 1.6758212E-05 , 2.0753111E-05 , 1.6433188E-05 , 3.6069612E-05 , 2.4611844E-05 , 2.5379954E-05 , 2.6669471E-05 , 2.9461505E-05 , 3.3290082E-05 , 2.2434685E-05 , 2.2268364E-05 , 2.3183049E-05 , 2.4149618E-05 , 2.5536511E-05 
 2.2105463E-11 , 3.1274273E-07 , 8.0315903E-07 , 2.7789829E-06 , 3.3539309E-06 , 4.5359539E-06 , 5.9894525E-06 , 7.4178496E-06 , 8.4526769E-06 , 9.6853227E-06 , 1.0886059E-05 , 1.1938556E-05 , 1.2885919E-05 , 1.3739359E-05 , 1.4504440E-05 , 1.5186971E-05 , 1.5793063E-05 , 1.6332112E-05 , 1.6807008E-05 , 1.7225257E-05 , 1.7238806E-05 , 2.5468208E-05 , 1.5387644E-05 , 1.7265539E-05 , 1.7584099E-05 , 1.7769097E-05 , 2.3984222E-05 , 1.1994355E-05 , 2.1967368E-05 , 3.2835821E-05 , 3.7474604E-05 , 3.8237589E-05 , 3.6309353E-05 , 3.5207458E-05 , 2.6960113E-05 , 2.8544479E-05 , 1.2471100E-05 , 1.7885645E-05 , 2.1869838E-05 , 1.7477627E-05 , 3.6130033E-05 , 2.5462884E-05 , 2.6166200E-05 , 2.7384720E-05 , 3.0068458E-05 , 3.3745299E-05 , 2.3145019E-05 , 2.2984169E-05 , 2.3861619E-05 , 2.4787495E-05 , 2.6115314E-05 
 2.2109469E-11 , 2.7662579E-07 , 8.1658993E-07 , 2.5721366E-06 , 3.3969589E-06 , 4.5338976E-06 , 5.9877952E-06 , 7.4087309E-06 , 8.4740905E-06 , 9.6878255E-06 , 1.0899032E-05 , 1.1963384E-05 , 1.2931026E-05 , 1.3812178E-05 , 1.4612015E-05 , 1.5336069E-05 , 1.5989822E-05 , 1.6582569E-05 , 1.7116144E-05 , 1.7596788E-05 , 1.8293001E-05 , 2.7138966E-05 , 1.6163949E-05 , 1.7667514E-05 , 1.8083553E-05 , 1.8361382E-05 , 1.8790904E-05 , 1.2925917E-05 , 2.2929165E-05 , 3.4465796E-05 , 3.9253453E-05 , 3.7401166E-05 , 3.5510971E-05 , 3.6664553E-05 , 2.7456350E-05 , 2.8922989E-05 , 1.3557156E-05 , 1.9106677E-05 , 2.3079277E-05 , 1.8608775E-05 , 3.6195471E-05 , 2.6384577E-05 , 2.7017720E-05 , 2.8159349E-05 , 3.0725800E-05 , 3.4238308E-05 , 2.3914325E-05 , 2.3759402E-05 , 2.4596525E-05 , 2.5478328E-05 , 2.6742168E-05 
 2.2109854E-11 , 2.7315331E-07 , 8.1788125E-07 , 2.5522493E-06 , 3.4010959E-06 , 4.5336998E-06 , 5.9876359E-06 , 7.4078542E-06 , 8.4761493E-06 , 9.6880661E-06 , 1.0900279E-05 , 1.1965772E-05 , 1.2935363E-05 , 1.3819180E-05 , 1.4622358E-05 , 1.5350405E-05 , 1.6008740E-05 , 1.6606649E-05 , 1.7145866E-05 , 1.7632509E-05 , 1.8394357E-05 , 2.7299602E-05 , 1.6238588E-05 , 1.7706162E-05 , 1.8131573E-05 , 1.8418327E-05 , 1.8291590E-05 , 1.3015483E-05 , 2.3021637E-05 , 3.4622510E-05 , 3.9175426E-05 , 3.7320748E-05 , 3.5434210E-05 , 3.6804646E-05 , 2.7504061E-05 , 2.8959381E-05 , 1.3661575E-05 , 1.9224074E-05 , 2.3195559E-05 , 1.8717530E-05 , 3.6201762E-05 , 2.6473193E-05 , 2.7099590E-05 , 2.8233827E-05 , 3.0789001E-05 , 3.4285709E-05 , 2.3988290E-05 , 2.3833937E-05 , 2.4667183E-05 , 2.5544748E-05 , 2.6802438E-05 
 2.2117157E-11 , 2.0730128E-07 , 8.4236982E-07 , 2.1751065E-06 , 3.4795488E-06 , 4.5299506E-06 , 5.9846142E-06 , 7.3912282E-06 , 8.5151927E-06 , 9.6926295E-06 , 1.0923932E-05 , 1.2011042E-05 , 1.3017608E-05 , 1.3951952E-05 , 1.4818501E-05 , 1.5622256E-05 , 1.6367492E-05 , 1.7063306E-05 , 1.7709514E-05 , 1.8309922E-05 , 2.0316472E-05 , 3.0345896E-05 , 1.7654026E-05 , 1.8439084E-05 , 1.9042228E-05 , 1.9498240E-05 , 1.9277114E-05 , 1.4714001E-05 , 2.4775282E-05 , 3.7594442E-05 , 3.7695729E-05 , 3.5795698E-05 , 3.3978521E-05 , 3.9461367E-05 , 2.8408850E-05 , 2.9649519E-05 , 1.5641780E-05 , 2.1450383E-05 , 2.5400729E-05 , 2.0779953E-05 , 3.6321074E-05 , 2.8153716E-05 , 2.8652166E-05 , 2.9646208E-05 , 3.1987534E-05 , 3.5184613E-05 , 2.5390966E-05 , 2.5247418E-05 , 2.6007135E-05 , 2.6804344E-05 , 2.7945382E-05 
 2.2117495E-11 , 2.0425113E-07 , 8.4350409E-07 , 2.1576379E-06 , 3.4831827E-06 , 4.5297769E-06 , 5.9844742E-06 , 7.3904581E-06 , 8.5170012E-06 , 9.6928409E-06 , 1.0925027E-05 , 1.2013138E-05 , 1.3021418E-05 , 1.3958102E-05 , 1.4827586E-05 , 1.5634847E-05 , 1.6384109E-05 , 1.7084457E-05 , 1.7735621E-05 , 1.8341298E-05 , 2.0405501E-05 , 3.0486995E-05 , 1.7719586E-05 , 1.8473031E-05 , 1.9084408E-05 , 1.9548260E-05 , 1.9322762E-05 , 1.4792673E-05 , 2.4856508E-05 , 3.7732097E-05 , 3.7627192E-05 , 3.5725060E-05 , 3.3911096E-05 , 3.9403459E-05 , 2.8450759E-05 , 2.9681485E-05 , 1.5733500E-05 , 2.1553502E-05 , 2.5502868E-05 , 2.0875481E-05 , 3.6326601E-05 , 2.8231555E-05 , 2.8724079E-05 , 2.9711627E-05 , 3.2043048E-05 , 3.5226249E-05 , 2.5455935E-05 , 2.5312888E-05 , 2.6069200E-05 , 2.6862687E-05 , 2.7998321E-05 
 2.2118972E-11 , 1.9093995E-07 , 8.4845415E-07 , 2.0814031E-06 , 3.4990410E-06 , 4.5290190E-06 , 5.9838634E-06 , 7.3870973E-06 , 8.5248933E-06 , 9.6937633E-06 , 1.0929808E-05 , 1.2022289E-05 , 1.3038043E-05 , 1.3984940E-05 , 1.4867233E-05 , 1.5689799E-05 , 1.6456626E-05 , 1.7176765E-05 , 1.7849556E-05 , 1.8478229E-05 , 2.0794033E-05 , 3.1102766E-05 , 1.8005700E-05 , 1.8621183E-05 , 1.9268486E-05 , 1.9766551E-05 , 1.9521974E-05 , 1.5136008E-05 , 2.5210985E-05 , 3.8332837E-05 , 3.7328090E-05 , 3.5416790E-05 , 3.3616846E-05 , 3.9150741E-05 , 2.8633651E-05 , 2.9820988E-05 , 1.6133774E-05 , 2.2003523E-05 , 2.5948616E-05 , 2.1292374E-05 , 3.6205930E-05 , 2.8571252E-05 , 2.9037914E-05 , 2.9997123E-05 , 3.2285316E-05 , 3.5407951E-05 , 2.5739469E-05 , 2.5598606E-05 , 2.6340055E-05 , 2.7117299E-05 , 2.8229353E-05 
 2.2122318E-11 , 1.6076690E-07 , 8.5967469E-07 , 1.9085983E-06 , 3.5349877E-06 , 4.5273011E-06 , 5.9824789E-06 , 7.3794793E-06 , 8.5427828E-06 , 9.6958542E-06 , 1.0940646E-05 , 1.2043032E-05 , 1.3075727E-05 , 1.4045776E-05 , 1.4957105E-05 , 1.5814360E-05 , 1.6621004E-05 , 1.7386003E-05 , 1.8107816E-05 , 1.8788616E-05 , 2.1674735E-05 , 3.2498562E-05 , 1.8654246E-05 , 1.8957003E-05 , 1.9685743E-05 , 2.0261361E-05 , 1.9973536E-05 , 1.5914260E-05 , 2.6014496E-05 , 3.7717228E-05 , 3.6650100E-05 , 3.4718020E-05 , 3.2949856E-05 , 3.8577894E-05 , 2.9048221E-05 , 3.0137206E-05 , 1.7041094E-05 , 2.3023607E-05 , 2.6959013E-05 , 2.2237366E-05 , 3.5932402E-05 , 2.9341259E-05 , 2.9749296E-05 , 3.0644269E-05 , 3.2834478E-05 , 3.5819824E-05 , 2.6382168E-05 , 2.6246255E-05 , 2.6954014E-05 , 2.7694439E-05 , 2.8753045E-05 
 2.2122530E-11 , 1.5885860E-07 , 8.6038433E-07 , 1.9090363E-06 , 3.5372612E-06 , 4.5271925E-06 , 5.9823914E-06 , 7.3789975E-06 , 8.5439142E-06 , 9.6959865E-06 , 1.0941331E-05 , 1.2044344E-05 , 1.3078110E-05 , 1.4049623E-05 , 1.4962789E-05 , 1.5822238E-05 , 1.6631401E-05 , 1.7399236E-05 , 1.8124150E-05 , 1.8808247E-05 , 2.1730436E-05 , 3.2586840E-05 , 1.8695263E-05 , 1.8978243E-05 , 1.9712133E-05 , 2.0292656E-05 , 2.0002095E-05 , 1.5963481E-05 , 2.6065314E-05 , 3.7678294E-05 , 3.6607220E-05 , 3.4673826E-05 , 3.2907673E-05 , 3.8541664E-05 , 2.9074440E-05 , 3.0157205E-05 , 1.7098477E-05 , 2.3088122E-05 , 2.7022916E-05 , 2.2297132E-05 , 3.5915102E-05 , 2.9389958E-05 , 2.9794288E-05 , 3.0685198E-05 , 3.2869209E-05 , 3.5845873E-05 , 2.6422815E-05 , 2.6287216E-05 , 2.6992844E-05 , 2.7730940E-05 , 2.8786166E-05 
 2.2127007E-11 , 1.6547736E-07 , 8.7539740E-07 , 1.9183020E-06 , 3.5853579E-06 , 4.5248939E-06 , 5.9805389E-06 , 7.3688047E-06 , 8.5678503E-06 , 9.6987841E-06 , 1.0955832E-05 , 1.2072097E-05 , 1.3128532E-05 , 1.4131021E-05 , 1.5083037E-05 , 1.5988900E-05 , 1.6851339E-05 , 1.7679196E-05 , 1.8469702E-05 , 1.9223544E-05 , 2.2908815E-05 , 3.4454413E-05 , 1.9563018E-05 , 1.9427571E-05 , 2.0270422E-05 , 2.0954711E-05 , 2.0606284E-05 , 1.7004781E-05 , 2.7140411E-05 , 3.6854611E-05 , 3.5700071E-05 , 3.3738872E-05 , 3.2015242E-05 , 3.7775196E-05 , 2.9629134E-05 , 3.0580304E-05 , 1.8312470E-05 , 2.4452992E-05 , 2.8374826E-05 , 2.3561529E-05 , 3.5549121E-05 , 3.0420226E-05 , 3.0746117E-05 , 3.1551078E-05 , 3.3603987E-05 , 3.6396959E-05 , 2.7282745E-05 , 2.7153770E-05 , 2.7814321E-05 , 2.8503153E-05 , 2.9486864E-05 
 2.2141943E-11 , 1.8755700E-07 , 9.2547972E-07 , 1.9492119E-06 , 3.7458045E-06 , 4.5172262E-06 , 5.9743591E-06 , 7.3348022E-06 , 8.6476992E-06 , 9.7081168E-06 , 1.1004205E-05 , 1.2164680E-05 , 1.3296734E-05 , 1.4402557E-05 , 1.5484173E-05 , 1.6544871E-05 , 1.7585033E-05 , 1.8613119E-05 , 1.9622436E-05 , 2.0608942E-05 , 2.6839790E-05 , 3.1505873E-05 , 2.2457773E-05 , 2.0926491E-05 , 2.2132830E-05 , 2.3163274E-05 , 2.2621810E-05 , 2.0478472E-05 , 3.0726843E-05 , 3.4106871E-05 , 3.2673898E-05 , 3.0619945E-05 , 2.9038166E-05 , 3.5218322E-05 , 3.1479546E-05 , 3.1991727E-05 , 2.2362248E-05 , 2.9006086E-05 , 3.2884686E-05 , 2.7779453E-05 , 3.4328237E-05 , 3.3857115E-05 , 3.3921339E-05 , 3.4439583E-05 , 3.6055143E-05 , 3.8235335E-05 , 3.0151400E-05 , 3.0044524E-05 , 3.0554700E-05 , 3.1079192E-05 , 3.1824334E-05 
 2.2146238E-11 , 1.9390650E-07 , 9.3988202E-07 , 1.9581007E-06 , 3.7919446E-06 , 4.5150212E-06 , 5.9725820E-06 , 7.3250240E-06 , 8.6706615E-06 , 9.7108007E-06 , 1.1018116E-05 , 1.2191304E-05 , 1.3345104E-05 , 1.4480644E-05 , 1.5599529E-05 , 1.6704753E-05 , 1.7796024E-05 , 1.8881690E-05 , 1.9953930E-05 , 2.1007344E-05 , 2.7970231E-05 , 3.0657953E-05 , 2.3290225E-05 , 2.1357540E-05 , 2.2668408E-05 , 2.3798396E-05 , 2.3201420E-05 , 2.1477410E-05 , 3.1758202E-05 , 3.3316697E-05 , 3.1803653E-05 , 2.9723027E-05 , 2.8182041E-05 , 3.4483035E-05 , 3.2011674E-05 , 3.1727279E-05 , 2.3526853E-05 , 3.0315430E-05 , 3.4181598E-05 , 2.8992413E-05 , 3.3977145E-05 , 3.4845470E-05 , 3.4834446E-05 , 3.5270238E-05 , 3.6760028E-05 , 3.8764001E-05 , 3.0976347E-05 , 3.0875825E-05 , 3.1342758E-05 , 3.1819990E-05 , 3.2496527E-05 
 2.2157344E-11 , 2.1032390E-07 , 9.7712094E-07 , 1.9810838E-06 , 3.9112453E-06 , 4.5093198E-06 , 5.9679870E-06 , 7.2997414E-06 , 8.7300334E-06 , 9.7177401E-06 , 1.1054084E-05 , 1.2260145E-05 , 1.3470172E-05 , 1.4682546E-05 , 1.5897796E-05 , 1.7118148E-05 , 1.8341566E-05 , 1.9576112E-05 , 2.0811050E-05 , 2.2037462E-05 , 3.0893123E-05 , 2.8465554E-05 , 2.5442632E-05 , 2.2472068E-05 , 2.4053209E-05 , 2.5440581E-05 , 2.4700072E-05 , 2.4060287E-05 , 3.4424908E-05 , 3.1273604E-05 , 2.9553529E-05 , 2.7403937E-05 , 2.5968425E-05 , 3.2581861E-05 , 3.1272191E-05 , 3.1043517E-05 , 2.6538082E-05 , 3.3700901E-05 , 3.7534922E-05 , 3.2128667E-05 , 3.3069352E-05 , 3.7400983E-05 , 3.7195395E-05 , 3.7417997E-05 , 3.8582595E-05 , 4.0130933E-05 , 3.3109347E-05 , 3.3025256E-05 , 3.3380378E-05 , 3.3735414E-05 , 3.4234562E-05 
 2.2158560E-11 , 2.1212156E-07 , 9.8119849E-07 , 1.9836004E-06 , 3.9243084E-06 , 4.5086955E-06 , 5.9674839E-06 , 7.2969730E-06 , 8.7365345E-06 , 9.7184999E-06 , 1.1058022E-05 , 1.2267683E-05 , 1.3483866E-05 , 1.4704654E-05 , 1.5930455E-05 , 1.7163413E-05 , 1.8401301E-05 , 1.9652149E-05 , 2.0904902E-05 , 2.2150257E-05 , 3.0724140E-05 , 2.8225493E-05 , 2.5678314E-05 , 2.2594106E-05 , 2.4204841E-05 , 2.5620396E-05 , 2.4864170E-05 , 2.4343105E-05 , 3.4716904E-05 , 3.1049891E-05 , 2.9307148E-05 , 2.7150003E-05 , 2.5726040E-05 , 3.2373688E-05 , 3.1191220E-05 , 3.0968647E-05 , 2.6867803E-05 , 3.4071600E-05 , 3.7902101E-05 , 3.2472078E-05 , 3.2969952E-05 , 3.7680804E-05 , 3.7453912E-05 , 3.7653171E-05 , 3.8782160E-05 , 4.0280608E-05 , 3.3342904E-05 , 3.3260613E-05 , 3.3603491E-05 , 3.3945147E-05 , 3.4424872E-05 
 2.2164855E-11 , 2.2142783E-07 , 1.0023075E-06 , 1.9966285E-06 , 3.9919345E-06 , 4.5054636E-06 , 5.9648792E-06 , 7.2826414E-06 , 8.7701897E-06 , 9.7224335E-06 , 1.1078411E-05 , 1.2306705E-05 , 1.3554761E-05 , 1.4819103E-05 , 1.6099529E-05 , 1.7397748E-05 , 1.8710544E-05 , 2.0045785E-05 , 2.1390764E-05 , 2.2734184E-05 , 2.9849336E-05 , 2.6982722E-05 , 2.6898415E-05 , 2.3225881E-05 , 2.4989821E-05 , 2.6551275E-05 , 2.5713687E-05 , 2.5807219E-05 , 3.3990064E-05 , 2.9891756E-05 , 2.8031656E-05 , 2.5835417E-05 , 2.4471243E-05 , 3.1295999E-05 , 3.0772041E-05 , 3.0581054E-05 , 2.8574730E-05 , 3.5990668E-05 , 3.9802947E-05 , 3.4249876E-05 , 3.2455366E-05 , 3.9129406E-05 , 3.8792226E-05 , 3.8870637E-05 , 3.9815290E-05 , 4.1055459E-05 , 3.4552004E-05 , 3.4479026E-05 , 3.4758524E-05 , 3.5030913E-05 , 3.5410085E-05 
 2.2171162E-11 , 2.3075206E-07 , 1.0234573E-06 , 2.0096817E-06 , 4.0596910E-06 , 4.5022255E-06 , 5.9622695E-06 , 7.2682822E-06 , 8.8039099E-06 , 9.7263747E-06 , 1.1098839E-05 , 1.2345803E-05 , 1.3625793E-05 , 1.4933772E-05 , 1.6268929E-05 , 1.7632534E-05 , 1.9020383E-05 , 2.0440181E-05 , 2.1877563E-05 , 2.3319236E-05 , 2.8972844E-05 , 2.5737555E-05 , 2.6414877E-05 , 2.3858874E-05 , 2.5776315E-05 , 2.7483951E-05 , 2.6564843E-05 , 2.7274158E-05 , 3.3261822E-05 , 2.8731386E-05 , 2.6753704E-05 , 2.4518295E-05 , 2.3214025E-05 , 3.0216232E-05 , 3.0352053E-05 , 3.0192713E-05 , 3.0284950E-05 , 3.7913438E-05 , 4.1707459E-05 , 3.6031104E-05 , 3.1939787E-05 , 4.0580803E-05 , 4.0133121E-05 , 4.0090452E-05 , 4.0850412E-05 , 4.1831805E-05 , 3.5763436E-05 , 3.5699790E-05 , 3.5915785E-05 , 3.6118773E-05 , 3.6397198E-05 
 2.2174030E-11 , 2.3499104E-07 , 1.0330724E-06 , 2.0156160E-06 , 4.0439238E-06 , 4.5007534E-06 , 5.9610831E-06 , 7.2617542E-06 , 8.8192397E-06 , 9.7281665E-06 , 1.1108126E-05 , 1.2363578E-05 , 1.3658085E-05 , 1.4985904E-05 , 1.6345942E-05 , 1.7739273E-05 , 1.9161242E-05 , 2.0619481E-05 , 2.2098871E-05 , 2.3585213E-05 , 2.8574372E-05 , 2.5171476E-05 , 2.6195051E-05 , 2.4146646E-05 , 2.6133871E-05 , 2.7907964E-05 , 2.6951795E-05 , 2.7941058E-05 , 3.2930748E-05 , 2.8203859E-05 , 2.6172720E-05 , 2.3919505E-05 , 2.2642468E-05 , 2.9725348E-05 , 3.0161118E-05 , 3.0016165E-05 , 3.1062451E-05 , 3.8787568E-05 , 4.2573289E-05 , 3.6840887E-05 , 3.1705394E-05 , 4.1240638E-05 , 4.0742720E-05 , 4.0645004E-05 , 4.1321000E-05 , 4.2184747E-05 , 3.6314177E-05 , 3.6254775E-05 , 3.6441899E-05 , 3.6613337E-05 , 3.6845959E-05 
