#format table ## [WaveView Analyzer] saved 00:06:11 Sat Jan  3 2015
TIME ,v(fgnd):pwidth=4.3e-08 ,v(fgnd):pwidth=8.6e-08 ,v(fgnd):pwidth=1.29e-07 ,v(fgnd):pwidth=1.72e-07 ,v(fgnd):pwidth=2.15e-07 ,v(fgnd):pwidth=2.58e-07 ,v(fgnd):pwidth=3.01e-07 ,v(fgnd):pwidth=3.44e-07 ,v(fgnd):pwidth=3.87e-07 ,v(fgnd):pwidth=4.3e-07 ,v(fgnd):pwidth=4.73e-07 ,v(fgnd):pwidth=5.16e-07 ,v(fgnd):pwidth=5.59e-07 ,v(fgnd):pwidth=6.02e-07 ,v(fgnd):pwidth=6.45e-07 ,v(fgnd):pwidth=6.88e-07 ,v(fgnd):pwidth=7.31e-07 ,v(fgnd):pwidth=7.74e-07 ,v(fgnd):pwidth=8.17e-07 ,v(fgnd):pwidth=8.6e-07 ,v(fgnd):pwidth=9.03e-07 ,v(fgnd):pwidth=9.46e-07 ,v(fgnd):pwidth=9.89e-07 ,v(fgnd):pwidth=1.032e-06 ,v(fgnd):pwidth=1.075e-06 ,v(fgnd):pwidth=1.118e-06 ,v(fgnd):pwidth=1.161e-06 ,v(fgnd):pwidth=1.204e-06 ,v(fgnd):pwidth=1.247e-06 ,v(fgnd):pwidth=1.29e-06 ,v(fgnd):pwidth=1.333e-06 ,v(fgnd):pwidth=1.376e-06 ,v(fgnd):pwidth=1.419e-06 ,v(fgnd):pwidth=1.462e-06 ,v(fgnd):pwidth=1.505e-06 ,v(fgnd):pwidth=1.548e-06 ,v(fgnd):pwidth=1.591e-06 ,v(fgnd):pwidth=1.634e-06 ,v(fgnd):pwidth=1.677e-06 ,v(fgnd):pwidth=1.72e-06 ,v(fgnd):pwidth=1.763e-06 ,v(fgnd):pwidth=1.806e-06 ,v(fgnd):pwidth=1.849e-06 ,v(fgnd):pwidth=1.892e-06 ,v(fgnd):pwidth=1.935e-06 ,v(fgnd):pwidth=1.978e-06 ,v(fgnd):pwidth=2.021e-06 ,v(fgnd):pwidth=2.064e-06 ,v(fgnd):pwidth=2.107e-06 ,v(fgnd):pwidth=2.15e-06 
 2.8018803E-11 , 3.3152054E-01 , 2.8215427E-01 , 2.7238099E-01 , 2.6128249E-01 , 2.5570723E-01 , 2.4364992E-01 , 2.2889170E-01 , 2.1593410E-01 , 2.0349188E-01 , 1.9061811E-01 , 1.7897534E-01 , 1.6849797E-01 , 1.5855511E-01 , 1.4838297E-01 , 1.3899791E-01 , 1.2999306E-01 , 1.2142179E-01 , 1.1324185E-01 , 1.0521926E-01 , 9.8370355E-02 , 9.1919346E-02 , 8.8299860E-02 , 8.3029046E-02 , 7.5613287E-02 , 6.9040582E-02 , 6.4249030E-02 , 5.9583669E-02 , 4.9938843E-02 , 4.6876729E-02 , 4.3063224E-02 , 3.8514452E-02 , 3.4286676E-02 , 2.9271718E-02 , 2.6093203E-02 , 2.2145512E-02 , 1.9211124E-02 , 1.1520495E-02 , 6.2152805E-03 , 5.4713805E-03 , 2.6919079E-03 ,-2.6173418E-03 ,-5.6810807E-03 ,-8.6427607E-03 ,-1.1834173E-02 ,-1.6111773E-02 ,-1.3552280E-02 ,-1.4745565E-02 ,-1.6714155E-02 ,-1.8553991E-02 ,-2.0507803E-02 
 2.8032472E-11 , 3.3167207E-01 , 2.8261121E-01 , 2.7298037E-01 , 2.6187960E-01 , 2.5629810E-01 , 2.4416665E-01 , 2.2929774E-01 , 2.1638936E-01 , 2.0392101E-01 , 1.9091435E-01 , 1.7926816E-01 , 1.6876445E-01 , 1.5877790E-01 , 1.4860499E-01 , 1.3922191E-01 , 1.3020841E-01 , 1.2164159E-01 , 1.1341685E-01 , 1.0539873E-01 , 9.8586227E-02 , 9.2059158E-02 , 8.8515412E-02 , 8.3216619E-02 , 7.5803940E-02 , 6.9234134E-02 , 6.4436687E-02 , 5.9789743E-02 , 5.0083157E-02 , 4.7102469E-02 , 4.3267769E-02 , 3.8712253E-02 , 3.4484533E-02 , 2.9495018E-02 , 2.6325878E-02 , 2.2377483E-02 , 1.9433507E-02 , 1.1692235E-02 , 6.3747492E-03 , 5.6722627E-03 , 2.8908118E-03 ,-2.3745194E-03 ,-5.4378183E-03 ,-8.4002083E-03 ,-1.1594457E-02 ,-1.5873840E-02 ,-1.3364170E-02 ,-1.4559173E-02 ,-1.6532301E-02 ,-1.8375630E-02 ,-2.0332739E-02 
 2.8032692E-11 , 3.3167451E-01 , 2.8261857E-01 , 2.7299003E-01 , 2.6188922E-01 , 2.5630762E-01 , 2.4417498E-01 , 2.2930429E-01 , 2.1639669E-01 , 2.0392558E-01 , 1.9091913E-01 , 1.7927288E-01 , 1.6876874E-01 , 1.5878150E-01 , 1.4860857E-01 , 1.3922552E-01 , 1.3021188E-01 , 1.2164513E-01 , 1.1341967E-01 , 1.0540162E-01 , 9.8589706E-02 , 9.2061411E-02 , 8.8518886E-02 , 8.3219642E-02 , 7.5807013E-02 , 6.9237253E-02 , 6.4439711E-02 , 5.9793064E-02 , 5.0085483E-02 , 4.7106107E-02 , 4.3271065E-02 , 3.8715441E-02 , 3.4487722E-02 , 2.9498617E-02 , 2.6329628E-02 , 2.2381221E-02 , 1.9437091E-02 , 1.1695003E-02 , 6.3773193E-03 , 5.6755003E-03 , 2.8940175E-03 ,-2.3706059E-03 ,-5.4338977E-03 ,-8.3962991E-03 ,-1.1590594E-02 ,-1.5870006E-02 ,-1.3361138E-02 ,-1.4556169E-02 ,-1.6529370E-02 ,-1.8372756E-02 ,-2.0329917E-02 
 2.8040280E-11 , 3.3175861E-01 , 2.8287221E-01 , 2.7332273E-01 , 2.6222066E-01 , 2.5663560E-01 , 2.4446181E-01 , 2.2952968E-01 , 2.1664939E-01 , 2.0408329E-01 , 1.9108356E-01 , 1.7943542E-01 , 1.6891666E-01 , 1.5890516E-01 , 1.4873181E-01 , 1.3934986E-01 , 1.3033142E-01 , 1.2176713E-01 , 1.1351681E-01 , 1.0550124E-01 , 9.8709531E-02 , 9.2139017E-02 , 8.8638534E-02 , 8.3323759E-02 , 7.5912840E-02 , 6.9344690E-02 , 6.4543875E-02 , 5.9907451E-02 , 5.0165589E-02 , 4.7231410E-02 , 4.3384603E-02 , 3.8825236E-02 , 3.4597548E-02 , 2.9622565E-02 , 2.6458781E-02 , 2.2509982E-02 , 1.9560531E-02 , 1.1790331E-02 , 6.5144223E-03 , 5.7870052E-03 , 3.0044243E-03 ,-2.2358210E-03 ,-5.2988685E-03 ,-8.2616641E-03 ,-1.1457533E-02 ,-1.5737935E-02 ,-1.3256722E-02 ,-1.4452708E-02 ,-1.6428427E-02 ,-1.8273752E-02 ,-2.0232744E-02 
 2.8065109E-11 , 3.3203383E-01 , 2.8370218E-01 , 2.7441142E-01 , 2.6330523E-01 , 2.5770884E-01 , 2.4540039E-01 , 2.3026721E-01 , 2.1747631E-01 , 2.0459934E-01 , 1.9162165E-01 , 1.7996728E-01 , 1.6940069E-01 , 1.5930983E-01 , 1.4913509E-01 , 1.3975674E-01 , 1.3072257E-01 , 1.2207941E-01 , 1.1383468E-01 , 1.0582721E-01 , 9.9101635E-02 , 9.2392967E-02 , 8.9030057E-02 , 8.3664461E-02 , 7.6259137E-02 , 6.9696253E-02 , 6.4884729E-02 , 6.0281759E-02 , 5.0427717E-02 , 4.7641437E-02 , 4.3756132E-02 , 3.9184518E-02 , 3.4956930E-02 , 3.0028160E-02 , 2.6881406E-02 , 2.2931326E-02 , 1.9964461E-02 , 1.2102274E-02 , 6.9630631E-03 , 6.1518816E-03 , 3.3657076E-03 ,-1.7947655E-03 ,-4.8570137E-03 ,-7.8210991E-03 ,-1.1022119E-02 ,-1.5305761E-02 ,-1.2915044E-02 ,-1.4114153E-02 ,-1.6098113E-02 ,-1.7949783E-02 ,-1.9914762E-02 
 2.8071462E-11 , 3.3210425E-01 , 2.8391453E-01 , 2.7468996E-01 , 2.6358271E-01 , 2.5798343E-01 , 2.4564052E-01 , 2.3045591E-01 , 2.1768787E-01 , 2.0473137E-01 , 1.9175932E-01 , 1.8010336E-01 , 1.6952453E-01 , 1.5941337E-01 , 1.4923826E-01 , 1.3986084E-01 , 1.3082265E-01 , 1.2215930E-01 , 1.1391600E-01 , 1.0591062E-01 , 9.9201955E-02 , 9.2457941E-02 , 8.9090257E-02 , 8.3751630E-02 , 7.6347737E-02 , 6.9786201E-02 , 6.4971938E-02 , 6.0377526E-02 , 5.0494783E-02 , 4.7746343E-02 , 4.3851188E-02 , 3.9276441E-02 , 3.5048879E-02 , 3.0131932E-02 , 2.6989536E-02 , 2.3039128E-02 , 2.0067807E-02 , 1.2182085E-02 , 7.0778484E-03 , 6.2452358E-03 , 3.4581424E-03 ,-1.6819208E-03 ,-4.7439645E-03 ,-7.7083800E-03 ,-1.0910718E-02 ,-1.5195189E-02 ,-1.2827626E-02 ,-1.4027533E-02 ,-1.6013602E-02 ,-1.7866895E-02 ,-1.9833406E-02 
 2.8076371E-11 , 3.3215867E-01 , 2.8407863E-01 , 2.7490522E-01 , 2.6379716E-01 , 2.5819563E-01 , 2.4582610E-01 , 2.3060173E-01 , 2.1785137E-01 , 2.0483341E-01 , 1.9186571E-01 , 1.8020852E-01 , 1.6962023E-01 , 1.5949338E-01 , 1.4931800E-01 , 1.3994129E-01 , 1.3089999E-01 , 1.2222104E-01 , 1.1397885E-01 , 1.0597507E-01 , 9.9279482E-02 , 9.2508152E-02 , 8.9136779E-02 , 8.3818994E-02 , 7.6416208E-02 , 6.9855712E-02 , 6.5039332E-02 , 6.0451535E-02 , 5.0546612E-02 , 4.7827414E-02 , 4.3924648E-02 , 3.9347479E-02 , 3.5119937E-02 , 3.0212127E-02 , 2.7073098E-02 , 2.3122437E-02 , 2.0141742E-02 , 1.2243763E-02 , 7.1665547E-03 , 6.3173800E-03 , 3.5295761E-03 ,-1.5947143E-03 ,-4.6566000E-03 ,-7.6212704E-03 ,-1.0824627E-02 ,-1.5109739E-02 ,-1.2760068E-02 ,-1.3960593E-02 ,-1.5948292E-02 ,-1.7802839E-02 ,-1.9770534E-02 
 2.8088335E-11 , 3.3229129E-01 , 2.8447857E-01 , 2.7542983E-01 , 2.6431977E-01 , 2.5871279E-01 , 2.4627838E-01 , 2.3095713E-01 , 2.1813971E-01 , 2.0508208E-01 , 1.9212500E-01 , 1.8046481E-01 , 1.6985347E-01 , 1.5968838E-01 , 1.4951233E-01 , 1.4013735E-01 , 1.3108848E-01 , 1.2237152E-01 , 1.1413202E-01 , 1.0613215E-01 , 9.9468425E-02 , 9.2630523E-02 , 8.9250158E-02 , 8.3983168E-02 , 7.6583078E-02 , 7.0025120E-02 , 6.5203580E-02 , 6.0631903E-02 , 5.0672924E-02 , 4.8024994E-02 , 4.4103676E-02 , 3.9520605E-02 , 3.5293112E-02 , 3.0407571E-02 , 2.7276748E-02 , 2.3325470E-02 , 2.0321927E-02 , 1.2394079E-02 , 7.3827411E-03 , 6.4932029E-03 , 3.7036675E-03 ,-1.3821831E-03 ,-4.4436835E-03 ,-7.4089755E-03 ,-1.0614814E-02 ,-1.4901487E-02 ,-1.2595424E-02 ,-1.3797453E-02 ,-1.5789123E-02 ,-1.7646728E-02 ,-1.9617309E-02 
 2.8099316E-11 , 3.3241301E-01 , 2.8484563E-01 , 2.7591131E-01 , 2.6479943E-01 , 2.5918744E-01 , 2.4669347E-01 , 2.3128331E-01 , 2.1840434E-01 , 2.0531031E-01 , 1.9236297E-01 , 1.8070003E-01 , 1.7006753E-01 , 1.5986734E-01 , 1.4969068E-01 , 1.4031729E-01 , 1.3126147E-01 , 1.2250962E-01 , 1.1427260E-01 , 1.0627631E-01 , 9.9563545E-02 , 9.2742834E-02 , 8.9354216E-02 , 8.4133845E-02 , 7.6736229E-02 , 7.0180601E-02 , 6.5354324E-02 , 6.0797442E-02 , 5.0788851E-02 , 4.8206330E-02 , 4.4267987E-02 , 3.9679500E-02 , 3.5452051E-02 , 3.0586948E-02 , 2.7463657E-02 , 2.3511811E-02 , 2.0487299E-02 , 1.2532037E-02 , 7.5811549E-03 , 6.6545714E-03 , 3.8634470E-03 ,-1.1871239E-03 ,-4.2482709E-03 ,-7.2141333E-03 ,-1.0422250E-02 ,-1.4710356E-02 ,-1.2444315E-02 ,-1.3647725E-02 ,-1.5643040E-02 ,-1.7503451E-02 ,-1.9476680E-02 
 2.8119848E-11 , 3.3264060E-01 , 2.8553197E-01 , 2.7681159E-01 , 2.6569630E-01 , 2.6007494E-01 , 2.4746962E-01 , 2.3189320E-01 , 2.1889915E-01 , 2.0573705E-01 , 1.9280793E-01 , 1.8113986E-01 , 1.7046779E-01 , 1.6020198E-01 , 1.5002416E-01 , 1.4065375E-01 , 1.3151262E-01 , 1.2276785E-01 , 1.1453546E-01 , 1.0654588E-01 , 9.9741402E-02 , 9.2952835E-02 , 8.9548788E-02 , 8.4415586E-02 , 7.7022596E-02 , 7.0471322E-02 , 6.5636191E-02 , 6.1106972E-02 , 5.1005616E-02 , 4.8545398E-02 , 4.4575219E-02 , 3.9976604E-02 , 3.5749239E-02 , 3.0922350E-02 , 2.7813143E-02 , 2.3860238E-02 , 2.0796517E-02 , 1.2789995E-02 , 7.9521541E-03 , 6.9563026E-03 , 4.1622067E-03 ,-8.2239726E-04 ,-3.8828833E-03 ,-6.8498123E-03 ,-1.0062189E-02 ,-1.4352974E-02 ,-1.2161768E-02 ,-1.3367760E-02 ,-1.5369890E-02 ,-1.7235547E-02 ,-1.9213729E-02 
 2.8125172E-11 , 3.3269961E-01 , 2.8570993E-01 , 2.7704503E-01 , 2.6592885E-01 , 2.6030507E-01 , 2.4767087E-01 , 2.3205134E-01 , 2.1902745E-01 , 2.0584770E-01 , 1.9292331E-01 , 1.8125390E-01 , 1.7057158E-01 , 1.6028875E-01 , 1.5011064E-01 , 1.4074100E-01 , 1.3157774E-01 , 1.2283481E-01 , 1.1460362E-01 , 1.0661577E-01 , 9.9787520E-02 , 9.3007288E-02 , 8.9599239E-02 , 8.4488639E-02 , 7.7096850E-02 , 7.0546704E-02 , 6.5709277E-02 , 6.1187232E-02 , 5.1061822E-02 , 4.8633316E-02 , 4.4654882E-02 , 4.0053641E-02 , 3.5826298E-02 , 3.1009318E-02 , 2.7903762E-02 , 2.3950582E-02 , 2.0876695E-02 , 1.2856882E-02 , 8.0483519E-03 , 7.0345395E-03 , 4.2396732E-03 ,-7.2782594E-04 ,-3.7881406E-03 ,-6.7553461E-03 ,-9.9688276E-03 ,-1.4260308E-02 ,-1.2088505E-02 ,-1.3295167E-02 ,-1.5299064E-02 ,-1.7166082E-02 ,-1.9119395E-02 
 2.8132587E-11 , 3.3278179E-01 , 2.8595777E-01 , 2.7737012E-01 , 2.6625271E-01 , 2.6062555E-01 , 2.4795114E-01 , 2.3227158E-01 , 2.1920613E-01 , 2.0600180E-01 , 1.9308399E-01 , 1.8141272E-01 , 1.7071611E-01 , 1.6040959E-01 , 1.5023106E-01 , 1.4086249E-01 , 1.3166843E-01 , 1.2292806E-01 , 1.1469854E-01 , 1.0671311E-01 , 9.9851744E-02 , 9.3083120E-02 , 8.9669499E-02 , 8.4590376E-02 , 7.7200257E-02 , 7.0651685E-02 , 6.5811060E-02 , 6.1299003E-02 , 5.1140096E-02 , 4.8755754E-02 , 4.4765824E-02 , 4.0160926E-02 , 3.5933613E-02 , 3.1120333E-02 , 2.8029962E-02 , 2.4076400E-02 , 2.0988354E-02 , 1.2950031E-02 , 8.1823203E-03 , 7.1434952E-03 , 4.3475559E-03 ,-5.9612251E-04 ,-3.6561985E-03 ,-6.6237891E-03 ,-9.8388089E-03 ,-1.4131256E-02 ,-1.1986477E-02 ,-1.3194071E-02 ,-1.5200429E-02 ,-1.7069341E-02 ,-1.8988023E-02 
 2.8138412E-11 , 3.3284636E-01 , 2.8615249E-01 , 2.7762554E-01 , 2.6650717E-01 , 2.6087734E-01 , 2.4817134E-01 , 2.3244461E-01 , 2.1934651E-01 , 2.0612288E-01 , 1.9321023E-01 , 1.8153750E-01 , 1.7082967E-01 , 1.6050453E-01 , 1.5032567E-01 , 1.4095795E-01 , 1.3173969E-01 , 1.2300132E-01 , 1.1477311E-01 , 1.0678959E-01 , 9.9902204E-02 , 9.3142699E-02 , 8.9724701E-02 , 8.4670309E-02 , 7.7281503E-02 , 7.0734165E-02 , 6.5891028E-02 , 6.1386821E-02 , 5.1201595E-02 , 4.8851951E-02 , 4.4852989E-02 , 4.0245218E-02 , 3.6017928E-02 , 3.1207555E-02 , 2.8129115E-02 , 2.4175252E-02 , 2.1076082E-02 , 1.3058778E-02 , 8.2875768E-03 , 7.2290995E-03 , 4.4323172E-03 ,-4.9264565E-04 ,-3.5525341E-03 ,-6.5204274E-03 ,-9.7366557E-03 ,-1.4029863E-02 ,-1.1906315E-02 ,-1.3114642E-02 ,-1.5122934E-02 ,-1.6993334E-02 ,-1.8884806E-02 
 2.8147491E-11 , 3.3294701E-01 , 2.8645600E-01 , 2.7802366E-01 , 2.6690377E-01 , 2.6126981E-01 , 2.4851456E-01 , 2.3271431E-01 , 2.1956532E-01 , 2.0631159E-01 , 1.9340700E-01 , 1.8173200E-01 , 1.7100667E-01 , 1.6065251E-01 , 1.5047314E-01 , 1.4106372E-01 , 1.3185075E-01 , 1.2311551E-01 , 1.1488935E-01 , 1.0690880E-01 , 9.9980855E-02 , 9.3235564E-02 , 8.9810742E-02 , 8.4794897E-02 , 7.7408137E-02 , 7.0862726E-02 , 6.6015672E-02 , 6.1523698E-02 , 5.1297450E-02 , 4.9001891E-02 , 4.4988850E-02 , 4.0376601E-02 , 3.6149348E-02 , 3.1343506E-02 , 2.8283661E-02 , 2.4329330E-02 , 2.1212821E-02 , 1.3228278E-02 , 8.4516364E-03 , 7.3625281E-03 , 4.5644318E-03 ,-3.3135979E-04 ,-3.3909559E-03 ,-6.3593209E-03 ,-9.5774329E-03 ,-1.3871825E-02 ,-1.1781370E-02 ,-1.2990839E-02 ,-1.5002144E-02 ,-1.6874865E-02 ,-1.8723925E-02 
 2.8152912E-11 , 3.3300710E-01 , 2.8663721E-01 , 2.7826135E-01 , 2.6714057E-01 , 2.6150413E-01 , 2.4871948E-01 , 2.3287534E-01 , 2.1969597E-01 , 2.0642426E-01 , 1.9352448E-01 , 1.8184812E-01 , 1.7111235E-01 , 1.6074086E-01 , 1.5056119E-01 , 1.4112687E-01 , 1.3191706E-01 , 1.2318369E-01 , 1.1495875E-01 , 1.0697997E-01 , 1.0002781E-01 , 9.3291010E-02 , 8.9862114E-02 , 8.4869283E-02 , 7.7483745E-02 , 7.0939483E-02 , 6.6090092E-02 , 6.1605422E-02 , 5.1354682E-02 , 4.9091413E-02 , 4.5069967E-02 , 4.0455044E-02 , 3.6227813E-02 , 3.1424676E-02 , 2.8375935E-02 , 2.4421323E-02 , 2.1294462E-02 , 1.3329480E-02 , 8.5495895E-03 , 7.4421927E-03 , 4.6433119E-03 ,-2.3506283E-04 ,-3.2944844E-03 ,-6.2631310E-03 ,-9.4823678E-03 ,-1.3777468E-02 ,-1.1706770E-02 ,-1.2916921E-02 ,-1.4930025E-02 ,-1.6777442E-02 ,-1.8627870E-02 
 2.8175814E-11 , 3.3326095E-01 , 2.8740276E-01 , 2.7926554E-01 , 2.6813659E-01 , 2.6249406E-01 , 2.4958521E-01 , 2.3355563E-01 , 2.2024789E-01 , 2.0690025E-01 , 1.9402080E-01 , 1.8233870E-01 , 1.7155881E-01 , 1.6111412E-01 , 1.5093316E-01 , 1.4139367E-01 , 1.3219720E-01 , 1.2347172E-01 , 1.1525194E-01 , 1.0728064E-01 , 1.0022620E-01 , 9.3525248E-02 , 9.0079140E-02 , 8.5183539E-02 , 7.7803162E-02 , 7.1263757E-02 , 6.6404489E-02 , 6.1950675E-02 , 5.1596463E-02 , 4.9469613E-02 , 4.5412657E-02 , 4.0786437E-02 , 3.6559299E-02 , 3.1767591E-02 , 2.8765755E-02 , 2.4809961E-02 , 2.1639367E-02 , 1.3757019E-02 , 8.9634060E-03 , 7.7787468E-03 , 4.9765517E-03 , 1.7175717E-04 ,-2.8869272E-03 ,-5.8567634E-03 ,-9.0807517E-03 ,-1.3378840E-02 ,-1.1391614E-02 ,-1.2604645E-02 ,-1.4625351E-02 ,-1.6365868E-02 ,-1.8222073E-02 
 2.8186828E-11 , 3.3338304E-01 , 2.8777092E-01 , 2.7974846E-01 , 2.6861558E-01 , 2.6297013E-01 , 2.5000155E-01 , 2.3388278E-01 , 2.2051331E-01 , 2.0712917E-01 , 1.9425948E-01 , 1.8257463E-01 , 1.7177351E-01 , 1.6129362E-01 , 1.5111205E-01 , 1.4152197E-01 , 1.3233192E-01 , 1.2361024E-01 , 1.1539294E-01 , 1.0742524E-01 , 1.0032160E-01 , 9.3637896E-02 , 9.0183511E-02 , 8.5334669E-02 , 7.7956773E-02 , 7.1419705E-02 , 6.6555686E-02 , 6.2116711E-02 , 5.1712739E-02 , 4.9651494E-02 , 4.5577461E-02 , 4.0945808E-02 , 3.6718715E-02 , 3.1932503E-02 , 2.8953224E-02 , 2.4996862E-02 , 2.1805236E-02 , 1.3962628E-02 , 9.1624153E-03 , 7.9405997E-03 , 5.1368107E-03 , 3.6740178E-04 ,-2.6909280E-03 ,-5.6613364E-03 ,-8.8876097E-03 ,-1.3187135E-02 ,-1.1240052E-02 ,-1.2454467E-02 ,-1.4424410E-02 ,-1.6167937E-02 ,-1.8026920E-02 
 2.8200144E-11 , 3.3353064E-01 , 2.8821603E-01 , 2.8033232E-01 , 2.6919470E-01 , 2.6354571E-01 , 2.5050491E-01 , 2.3427832E-01 , 2.2083421E-01 , 2.0740592E-01 , 1.9454806E-01 , 1.8285987E-01 , 1.7203310E-01 , 1.6151065E-01 , 1.5132833E-01 , 1.4167709E-01 , 1.3249480E-01 , 1.2377771E-01 , 1.1556341E-01 , 1.0760006E-01 , 1.0043695E-01 , 9.3774088E-02 , 9.0309696E-02 , 8.5517386E-02 , 7.8142491E-02 , 7.1608246E-02 , 6.6738485E-02 , 6.2317451E-02 , 5.1853317E-02 , 4.9871390E-02 , 4.5776710E-02 , 4.1138489E-02 , 3.6911450E-02 , 3.2131883E-02 , 2.9179876E-02 , 2.5222827E-02 , 2.2005772E-02 , 1.4211211E-02 , 9.4030194E-03 , 8.1924481E-03 , 5.3305653E-03 , 6.0393793E-04 ,-2.4539632E-03 ,-5.4250633E-03 ,-8.6540992E-03 ,-1.2955362E-02 ,-1.1056811E-02 ,-1.2272902E-02 ,-1.4181471E-02 ,-1.5928636E-02 ,-1.7790978E-02 
 2.8201766E-11 , 3.3354862E-01 , 2.8827025E-01 , 2.8040344E-01 , 2.6926524E-01 , 2.6361582E-01 , 2.5056622E-01 , 2.3432650E-01 , 2.2087330E-01 , 2.0743963E-01 , 1.9458321E-01 , 1.8289461E-01 , 1.7206472E-01 , 1.6153708E-01 , 1.5134644E-01 , 1.4169599E-01 , 1.3251464E-01 , 1.2379811E-01 , 1.1558418E-01 , 1.0762135E-01 , 1.0045100E-01 , 9.3790677E-02 , 9.0325067E-02 , 8.5539642E-02 , 7.8165113E-02 , 7.1631212E-02 , 6.6760752E-02 , 6.2341903E-02 , 5.1870441E-02 , 4.9898175E-02 , 4.5800981E-02 , 4.1161959E-02 , 3.6934927E-02 , 3.2156169E-02 , 2.9207484E-02 , 2.5250352E-02 , 2.2030199E-02 , 1.4241490E-02 , 9.4323270E-03 , 8.2231253E-03 , 5.3541662E-03 , 6.3274999E-04 ,-2.4250989E-03 ,-5.3962833E-03 ,-8.6256557E-03 ,-1.2927131E-02 ,-1.1034491E-02 ,-1.2250785E-02 ,-1.4151879E-02 ,-1.5899487E-02 ,-1.7762239E-02 
 2.8204475E-11 , 3.3357865E-01 , 2.8836082E-01 , 2.8052225E-01 , 2.6938308E-01 , 2.6371510E-01 , 2.5066865E-01 , 2.3440699E-01 , 2.2093860E-01 , 2.0749595E-01 , 1.9464193E-01 , 1.8295266E-01 , 1.7211754E-01 , 1.6158124E-01 , 1.5137671E-01 , 1.4172755E-01 , 1.3254779E-01 , 1.2383219E-01 , 1.1561887E-01 , 1.0765693E-01 , 1.0047447E-01 , 9.3818391E-02 , 9.0350744E-02 , 8.5576824E-02 , 7.8202905E-02 , 7.1669579E-02 , 6.6797950E-02 , 6.2382751E-02 , 5.1899048E-02 , 4.9942922E-02 , 4.5841526E-02 , 4.1201168E-02 , 3.6974147E-02 , 3.2196741E-02 , 2.9253606E-02 , 2.5296333E-02 , 2.2071007E-02 , 1.4292075E-02 , 9.4812879E-03 , 8.2743743E-03 , 5.3935936E-03 , 6.8088306E-04 ,-2.3768786E-03 ,-5.3482037E-03 ,-8.5781384E-03 ,-1.2879967E-02 ,-1.0997203E-02 ,-1.2213838E-02 ,-1.4102443E-02 ,-1.5850792E-02 ,-1.7714226E-02 
 2.8210460E-11 , 3.3364499E-01 , 2.8856088E-01 , 2.8078467E-01 , 2.6964337E-01 , 2.6393438E-01 , 2.5089488E-01 , 2.3458476E-01 , 2.2108283E-01 , 2.0762034E-01 , 1.9477163E-01 , 1.8308086E-01 , 1.7223421E-01 , 1.6167878E-01 , 1.5144355E-01 , 1.4179727E-01 , 1.3262099E-01 , 1.2390746E-01 , 1.1569549E-01 , 1.0773550E-01 , 1.0052631E-01 , 9.3879603E-02 , 9.0407459E-02 , 8.5658946E-02 , 7.8286376E-02 , 7.1754319E-02 , 6.6880109E-02 , 6.2472974E-02 , 5.1962231E-02 , 5.0041754E-02 , 4.5931079E-02 , 4.1287769E-02 , 3.7060773E-02 , 3.2286353E-02 , 2.9355476E-02 , 2.5397894E-02 , 2.2161139E-02 , 1.4403801E-02 , 9.5894281E-03 , 8.3875683E-03 , 5.4806772E-03 , 7.8719491E-04 ,-2.2703741E-03 ,-5.2420101E-03 ,-8.4731864E-03 ,-1.2775796E-02 ,-1.0914845E-02 ,-1.2103744E-02 ,-1.3993254E-02 ,-1.5743237E-02 ,-1.7608182E-02 
 2.8213744E-11 , 3.3368139E-01 , 2.8867065E-01 , 2.8092866E-01 , 2.6978618E-01 , 2.6405469E-01 , 2.5101902E-01 , 2.3468231E-01 , 2.2116197E-01 , 2.0768859E-01 , 1.9484279E-01 , 1.8315120E-01 , 1.7229822E-01 , 1.6173230E-01 , 1.5148023E-01 , 1.4183553E-01 , 1.3266116E-01 , 1.2394876E-01 , 1.1573753E-01 , 1.0777862E-01 , 1.0055476E-01 , 9.3913190E-02 , 9.0438578E-02 , 8.5704007E-02 , 7.8332176E-02 , 7.1800816E-02 , 6.6925190E-02 , 6.2522479E-02 , 5.1996899E-02 , 5.0095983E-02 , 4.5980217E-02 , 4.1335287E-02 , 3.7108304E-02 , 3.2335523E-02 , 2.9411371E-02 , 2.5453620E-02 , 2.2210594E-02 , 1.4465105E-02 , 9.6487641E-03 , 8.4496773E-03 , 5.5284596E-03 , 8.4552775E-04 ,-2.2119355E-03 ,-5.1837421E-03 ,-8.4155997E-03 ,-1.2718638E-02 ,-1.0853714E-02 ,-1.2043335E-02 ,-1.3933342E-02 ,-1.5684223E-02 ,-1.7549996E-02 
